date,outbound_docs,outbound_orders,outbound_qty,outbound_gross_kg,outbound_cbm,outbound_load_units,outbound_picks,outbound_full_picks,outbound_partial_picks,packing_lines,packing_orders,packing_pallets,packing_gross_kg,packing_net_kg,packing_volume_dm3,inbound_docs,inbound_avizo,inbound_articles,inbound_lines,inbound_qty,inbound_gross_kg,inbound_cbm,inbound_consumables_gross_kg,inbound_equipment_gross_kg,inbound_other_gross_kg,inbound_customs_gross_kg,inbound_unknown_gross_kg,handling_in_qty,handling_out_qty,wrapping_qty,putaway_qty,net_flow_gross_kg,net_flow_cbm
2024-01-11,551.0,551.0,48204.0,449911.25,568.188,1049.0,1968.0,541.0,1427.0,2081.0,550.0,1048.0,643067.47,449911.21,1474186.0,98.0,98.0,202.0,984.0,23630.0,651598.14,811.148,1139636.42,14994.14,0.0,0.0,148565.72,,,,,201686.89,242.96000000000004
2024-01-12,674.0,674.0,104588.0,778481.88,989.36,1609.0,2835.0,1022.0,1813.0,3021.0,665.0,1574.0,1097405.42,768466.05,2720764.0,133.0,132.0,383.0,1015.0,40862.0,553915.88,715.668,983900.62,9544.1,79.5,0.0,114307.54,,,,,-224566.0,-273.692
2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,4279.0,708.09,5976.0,7.0,7.0,8.0,16.0,405.0,15102.470000000001,19.293,30204.940000000002,0.0,0.0,0.0,0.0,,,,,15102.470000000001,19.293
2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,4.0,6540.0,1328.47,11136.0,11.0,11.0,88.0,587.0,16886.0,542739.9,706.494,1020626.64,0.0,0.0,0.0,64853.16,,,,,542739.9,706.494
2024-01-15,628.0,628.0,51176.0,453148.17,575.738,1188.0,2329.0,616.0,1713.0,2384.0,617.0,1151.0,696147.88,435982.14,2029674.0,101.0,101.0,196.0,822.0,26677.0,565974.21,660.519,1074475.96,5665.72,0.0,0.0,51806.74,,,,,112826.03999999998,84.78099999999995
2024-01-16,553.0,553.0,35823.0,386141.98,509.937,966.0,1816.0,465.0,1351.0,1947.0,554.0,1005.0,602405.345,403468.735,1415992.0,107.0,106.0,258.0,796.0,35163.0,419639.7,513.884,699933.44,20046.68,0.28,0.0,119299.0,,,,,33497.72000000003,3.9470000000000027
2024-01-17,601.0,601.0,43455.0,455028.36,573.2620000000001,1102.0,1991.0,527.0,1464.0,2096.0,595.0,1113.0,668944.08,458307.08999999997,1482629.0,142.0,142.0,335.0,986.0,44478.0,492229.72,628.669,867835.58,11500.08,22.28,0.0,105101.5,,,,,37201.359999999986,55.406999999999925
2024-01-18,599.0,599.0,50512.0,476751.44,624.392,1105.0,2212.0,595.0,1617.0,2277.0,596.0,1104.0,722983.14,471285.44,1712072.0,113.0,113.0,349.0,1046.0,39549.0,639695.96,769.059,1147726.28,25195.86,70.5,0.0,106463.14,,,,,162944.51999999996,144.66699999999992
2024-01-19,636.0,636.0,57608.0,651957.98,823.504,1353.0,2426.0,799.0,1627.0,2596.0,632.0,1353.0,869775.37,628517.31,2024675.0,124.0,124.0,236.0,1138.0,28591.0,600033.83,784.561,1040390.9,8944.96,0.0,0.0,150731.8,,,,,-51924.15000000002,-38.942999999999984
2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,29.0,254.0,6462.0,250739.16,329.863,473051.6,0.0,0.0,0.0,28426.72,,,,,250739.16,329.863
2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,47.0,17.54,1944.0,14.0,14.0,88.0,657.0,18012.0,594616.6799999999,791.358,1168259.42,0.0,0.0,0.0,20973.94,,,,,594616.6799999999,791.358
2024-01-22,618.0,618.0,51931.0,640258.02,857.753,1377.0,2471.0,793.0,1678.0,2458.0,612.0,1314.0,814781.45,606023.82,1895747.5,116.0,116.0,236.0,940.0,33075.0,640688.52,818.591,1078106.94,15122.38,0.0,0.0,188147.72,,,,,430.5,-39.162000000000035
2024-01-23,654.0,654.0,76988.0,828557.47,1012.141,1545.0,2923.0,951.0,1972.0,3055.0,645.0,1536.0,1137214.11,803342.01,2531241.0,110.0,110.0,326.0,1071.0,67399.0,592639.07,746.1419999999999,1045951.34,29141.34,0.0,0.0,110185.46,,,,,-235918.40000000002,-265.999
2024-01-24,617.0,617.0,50061.0,637671.96,724.393,1324.0,2216.0,759.0,1457.0,2441.0,619.0,1330.0,912188.09,640695.98,1864970.0,114.0,113.0,266.0,884.0,39417.0,543183.48,649.649,975031.66,16802.6,0.0,0.0,94532.7,,,,,-94488.47999999998,-74.74400000000003
2024-01-25,644.0,644.0,60842.0,716855.76,885.262,1438.0,2548.0,929.0,1619.0,2623.0,636.0,1429.0,1022153.82,709331.65,2078324.0,91.0,91.0,163.0,716.0,21989.0,460408.82,603.876,822486.38,10192.28,0.0,0.0,88138.98,,,,,-256446.94,-281.38599999999997
2024-01-26,495.0,495.0,60137.0,823949.16,1091.455,1410.0,2204.0,965.0,1239.0,2271.0,487.0,1384.0,1025155.63,815788.87,2079600.0,96.0,96.0,368.0,1301.0,65461.0,835306.25,1002.952,1553662.42,14357.66,208.52,0.0,102383.9,,,,,11357.089999999967,-88.50299999999993
2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,5.0,63.0,18461.0,7506.92,99318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,9.0,118.0,106289.0,96548.85,188660.0,10.0,10.0,75.0,414.0,11991.0,377409.47,490.77,722130.18,0.0,0.0,0.0,32688.76,,,,,377409.47,490.77
2024-01-29,714.0,714.0,73134.0,657132.3,835.038,1480.0,2862.0,901.0,1961.0,2916.0,710.0,1483.0,995165.24,657712.5599999999,2567275.0,135.0,135.0,292.0,1320.0,39791.0,878504.9299999999,1049.266,1531939.0,10264.66,0.0,0.0,214806.19999999998,,,,,221372.6299999999,214.22800000000007
2024-01-30,623.0,623.0,65234.0,585915.87,747.943,1241.0,2176.0,672.0,1504.0,2393.0,613.0,1293.0,861660.0,592159.64,1904394.25,126.0,125.0,266.0,616.0,25447.0,277699.6,270.78,490084.96,8879.62,0.0,0.0,56434.619999999995,,,,,-308216.27,-477.163
2024-01-31,629.0,629.0,41544.0,583539.01,720.936,1273.0,2302.0,668.0,1634.0,2438.0,624.0,1214.0,811317.23,531450.17,1905820.0,120.0,119.0,288.0,946.0,51274.0,530969.82,624.443,932262.2,34034.06,0.0,0.0,95643.38,,,,,-52569.19000000006,-96.49300000000005
2024-02-01,574.0,574.0,50714.0,588145.59,761.065,1215.0,2243.0,704.0,1539.0,2394.0,573.0,1247.0,837268.6,631703.8099999999,1864521.0,106.0,106.0,341.0,1399.0,106042.0,831378.63,1071.35,1539479.9,21036.88,71.47999999999999,0.0,102169.0,,,,,243233.04000000004,310.28499999999985
2024-02-02,684.0,684.0,61708.0,831064.45,1027.131,1532.0,2707.0,962.0,1745.0,2981.0,679.0,1513.0,1117074.19,799341.02,2521290.0,121.0,121.0,302.0,824.0,50622.0,404188.96,497.859,739549.34,12893.5,0.0,0.0,56010.68,,,,,-426875.48999999993,-529.2720000000002
2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,96.0,20.0,864.0,12.0,12.0,81.0,645.0,18193.0,592556.22,750.49,1049771.1,0.0,0.0,0.0,135341.34,,,,,592556.22,750.49
2024-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,23.0,19790.0,19054.1,39024.0,5.0,5.0,39.0,273.0,7705.0,263486.19,329.301,500411.02,0.0,0.0,0.0,26561.36,,,,,263486.19,329.301
2024-02-05,647.0,647.0,101280.0,755551.01,984.127,1504.0,2812.0,959.0,1853.0,3151.0,650.0,1550.0,1147451.3,755486.29,2771053.0,111.0,111.0,257.0,1100.0,52959.0,730580.47,904.606,1283489.88,19081.98,0.0,0.0,158589.08,,,,,-24970.540000000037,-79.52099999999996
2024-02-06,610.0,610.0,51830.0,588290.45,735.183,1223.0,2310.0,676.0,1634.0,2463.0,603.0,1234.0,882747.06,568578.9,1876212.0,124.0,124.0,339.0,975.0,291839.0,551572.46,682.358,900924.22,50072.02,0.0,0.0,152148.68,,,,,-36717.98999999999,-52.825000000000045
2024-02-07,688.0,688.0,149944.0,732665.6,904.889,1465.0,2488.0,896.0,1592.0,2569.0,682.0,1427.0,981311.16,692374.98,2098062.0,135.0,134.0,290.0,949.0,32394.0,639463.12,727.379,1050351.5,11271.38,0.0,0.0,217303.36,,,,,-93202.47999999998,-177.51
2024-02-08,657.0,657.0,181196.0,550565.96,664.713,1280.0,2544.0,704.0,1840.0,2588.0,647.0,1274.0,856872.73,548207.5599999999,1823915.0,129.0,129.0,303.0,1030.0,69080.0,645604.6799999999,772.1129999999999,1150642.58,25541.32,16.4,0.0,115009.06,,,,,95038.71999999997,107.39999999999998
2024-02-09,627.0,627.0,65276.0,669413.14,860.777,1410.0,2515.0,859.0,1656.0,2698.0,620.0,1387.0,935973.46,665179.82,2049499.0,112.0,112.0,333.0,739.0,30821.0,315675.81,367.537,538177.24,27381.62,0.0,0.0,65806.76,,,,,-353737.33,-493.24000000000007
2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,23266.0,965.33,26088.0,3.0,3.0,28.0,151.0,3497.0,149908.4,195.87099999999998,267063.92,0.0,0.0,0.0,32752.88,,,,,149908.4,195.87099999999998
2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,6.0,3549.26,501.64,10352.0,10.0,10.0,85.0,557.0,15637.0,510702.47,657.197,923660.74,0.0,0.0,0.0,97744.2,,,,,510702.47,657.197
2024-02-12,731.0,731.0,61433.0,562357.49,733.412,1349.0,2439.0,704.0,1735.0,2675.0,722.0,1348.0,832662.93,552151.66,2392231.0,114.0,114.0,243.0,1041.0,31357.0,719214.16,882.256,1264600.8599999999,29427.62,0.0,0.0,144399.84,,,,,156856.67000000004,148.84399999999994
2024-02-13,634.0,634.0,57753.0,662595.94,888.217,1394.0,2528.0,846.0,1682.0,2818.0,637.0,1453.0,1062529.23,699911.6,2391495.0,138.0,137.0,288.0,867.0,48315.0,507878.42,598.059,915844.96,13113.98,88.0,0.0,86709.9,,,,,-154717.51999999996,-290.158
2024-02-14,668.0,668.0,56879.0,664087.08,848.829,1389.0,2355.0,794.0,1561.0,2484.0,666.0,1411.0,950078.5,677171.63,1973262.0,116.0,116.0,232.0,793.0,49206.0,446002.71,555.077,753668.34,19594.14,0.0,0.0,118742.94,,,,,-218084.36999999994,-293.75199999999995
2024-02-15,624.0,624.0,72555.0,773749.3099999999,950.743,1343.0,2433.0,737.0,1696.0,2510.0,615.0,1310.0,902902.78,640192.9299999999,2008845.0,136.0,134.0,400.0,1269.0,56590.0,687816.87,872.448,1224543.6,21119.84,43.559999999999995,0.0,129926.74,,,,,-85932.43999999994,-78.29500000000007
2024-02-16,693.0,693.0,66095.0,936781.0599999999,1185.184,1787.0,2995.0,1156.0,1839.0,3076.0,687.0,1787.0,1208711.55,935652.16,2640183.0,97.0,97.0,304.0,1142.0,79008.0,695683.42,813.543,1229902.48,18372.26,0.0,0.0,143092.1,,,,,-241097.6399999999,-371.64099999999996
2024-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,14.0,13585.0,13206.25,16128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2024-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,24.0,23023.0,12143.88,60364.0,13.0,13.0,70.0,550.0,13740.0,523953.99,669.8679999999999,963966.62,0.0,0.0,0.0,83941.36,,,,,523953.99,669.8679999999999
2024-02-19,632.0,632.0,43889.0,563674.35,732.318,1250.0,2334.0,706.0,1628.0,2556.0,629.0,1292.0,890447.09,602000.97,1979087.0,117.0,117.0,292.0,927.0,104816.0,585048.33,627.168,1037914.54,21090.6,0.0,0.0,111091.52,,,,,21373.97999999998,-105.14999999999998
2024-02-20,628.0,628.0,74264.0,669275.4,792.974,1320.0,2264.0,759.0,1505.0,2512.0,626.0,1366.0,907565.37,684262.3,1947109.0,134.0,134.0,310.0,1009.0,69432.0,480977.64,519.174,822981.94,29184.86,0.0,0.0,109788.48,,,,,-188297.76,-273.80000000000007
2024-02-21,675.0,675.0,53959.0,580219.61,671.739,1286.0,2127.0,746.0,1381.0,2106.0,659.0,1203.0,670994.58,517984.72,1587448.0,145.0,145.0,361.0,1325.0,133330.0,849841.41,999.119,1513424.22,24002.22,0.0,0.0,162256.38,,,,,269621.80000000005,327.38
2024-02-22,669.0,669.0,59867.0,751471.87,962.232,1522.0,2708.0,913.0,1795.0,2762.0,658.0,1459.0,957082.46,670877.19,2187316.0,113.0,113.0,257.0,767.0,19598.0,247868.44,259.134,363220.74,13564.92,50.16,0.0,120031.42,,,,,-503603.43,-703.098
2024-02-23,699.0,699.0,95684.0,1196551.44,1430.158,2021.0,3372.0,1407.0,1965.0,3204.0,681.0,1839.0,1359625.57,1046665.05,2620364.0,148.0,148.0,415.0,1287.0,128348.0,798884.73,981.732,1372082.44,25645.46,0.0,0.0,200041.56,,,,,-397666.70999999996,-448.42599999999993
2024-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,7.0,99.0,88480.0,71568.93000000001,360432.0,3.0,3.0,34.0,165.0,4408.0,159252.82,199.964,282931.0,0.0,0.0,0.0,35574.64,,,,,159252.82,199.964
2024-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,24.5,21.060000000000002,648.0,13.0,13.0,91.0,617.0,16637.0,559402.33,704.362,1021749.82,0.0,0.0,0.0,97054.84,,,,,559402.33,704.362
2024-02-26,629.0,629.0,119546.0,710999.3099999999,880.028,1426.0,2861.0,904.0,1957.0,3051.0,624.0,1427.0,1090856.22,685955.25,2472443.0,110.0,110.0,229.0,950.0,30924.0,689377.25,809.499,1149169.14,32122.58,0.0,0.0,197462.78,,,,,-21622.05999999994,-70.529
2024-02-27,652.0,652.0,65116.0,673092.51,844.165,1403.0,2537.0,817.0,1720.0,2826.0,660.0,1456.0,1049777.61,706946.03,2450728.0,105.0,105.0,166.0,576.0,25367.0,284910.96,279.799,478063.26,11610.06,248.0,0.0,79900.6,,,,,-388181.55,-564.366
2024-02-28,611.0,611.0,54408.0,583444.29,726.701,1228.0,2135.0,649.0,1486.0,2318.0,607.0,1227.0,777626.24,565224.63,1938934.0,137.0,136.0,333.0,1404.0,88883.0,984731.6,1160.387,1778623.6,8414.36,0.0,0.0,182425.24,,,,,401287.30999999994,433.6859999999999
2024-02-29,647.0,647.0,49433.0,628803.46,792.674,1304.0,2430.0,708.0,1722.0,2504.0,639.0,1281.0,892925.06,604780.68,1982465.0,99.0,99.0,269.0,868.0,27759.0,526630.47,596.415,918970.38,17641.56,58.9,0.0,116590.1,,,,,-102172.98999999999,-196.25900000000001
2024-03-01,581.0,581.0,70448.0,1098927.34,1428.766,1860.0,2989.0,1460.0,1529.0,3248.0,578.0,1841.0,1386958.24,1077915.89,3292951.0,102.0,102.0,271.0,928.0,49484.0,587241.93,680.583,993580.12,23216.3,0.0,0.0,157687.44,,,,,-511685.41000000003,-748.1830000000001
2024-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,6.0,60.0,61362.0,46662.4,134736.0,2.0,2.0,61.0,125.0,4230.0,99398.93,123.17999999999999,156962.46,0.0,0.0,0.0,41835.4,,,,,99398.93,123.17999999999999
2024-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,37.0,34715.2,33238.159999999996,82288.0,11.0,11.0,75.0,551.0,15612.0,518960.81,653.054,864632.38,0.0,0.0,0.0,173289.24,,,,,518960.81,653.054
2024-03-04,544.0,544.0,48683.0,593394.64,755.245,1165.0,2230.0,689.0,1541.0,2355.0,544.0,1169.0,870627.05,571041.45,1902801.0,79.0,79.0,200.0,893.0,31253.0,580427.58,701.031,967215.4,20678.12,0.0,0.0,172961.64,,,,,-12967.060000000056,-54.214000000000055
2024-03-05,619.0,619.0,56500.0,637618.31,807.635,1306.0,2322.0,768.0,1554.0,2448.0,616.0,1306.0,865347.01,614195.11,1895432.0,114.0,114.0,306.0,1046.0,56344.0,633542.24,803.735,1052572.48,26324.34,0.0,0.0,188187.66,,,,,-4076.070000000065,-3.8999999999999773
2024-03-06,696.0,696.0,71063.0,636417.28,814.279,1474.0,2753.0,852.0,1901.0,2873.0,689.0,1409.0,1002143.01,629968.9,2241937.0,125.0,125.0,325.0,1135.0,71436.0,595823.7,772.521,1065124.14,23414.48,0.0,0.0,103108.78,,,,,-40593.580000000075,-41.75800000000004
2024-03-07,602.0,602.0,54207.0,628158.99,798.8,1354.0,2223.0,729.0,1494.0,2429.0,585.0,1303.0,751368.29,540840.76,1692229.0,141.0,141.0,421.0,1340.0,171700.0,720073.44,831.144,1226847.26,36421.78,42.62,0.0,176835.22,,,,,91914.44999999995,32.34400000000005
2024-03-08,606.0,606.0,41565.0,689019.76,966.209,1414.0,2512.0,883.0,1629.0,2741.0,598.0,1436.0,1019454.53,711834.51,2363000.0,141.0,141.0,295.0,1051.0,65769.0,590996.24,688.457,1055398.94,20641.16,1.76,0.0,105950.62,,,,,-98023.52000000002,-277.75199999999995
2024-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,14.0,20569.0,1107.24,72120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2024-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,8.0,22769.0,1793.55,66496.0,12.0,12.0,77.0,681.0,19712.0,606134.26,781.943,1037971.36,0.0,0.0,0.0,174297.16,,,,,606134.26,781.943
2024-03-11,705.0,705.0,71197.0,916002.28,1199.648,1673.0,2924.0,1110.0,1814.0,3078.0,703.0,1706.0,1288632.39,950412.4,2618547.0,112.0,112.0,255.0,908.0,30572.0,598653.21,743.298,1002268.32,12218.7,0.0,0.0,182819.4,,,,,-317349.07000000007,-456.3499999999999
2024-03-12,704.0,704.0,58005.0,683957.2,874.848,1478.0,2691.0,842.0,1849.0,2777.0,697.0,1449.0,972956.52,630263.26,1910402.0,139.0,139.0,392.0,1128.0,56651.0,573119.85,700.778,987880.04,27823.420000000002,0.0,0.0,130536.24,,,,,-110837.34999999998,-174.06999999999994
2024-03-13,674.0,674.0,56884.0,646978.78,808.188,1370.0,2571.0,757.0,1814.0,2653.0,669.0,1378.0,845184.79,604583.29,1775303.0,118.0,118.0,283.0,1021.0,69451.0,657087.73,803.213,1187666.44,17458.56,0.0,0.0,109050.46,,,,,10108.949999999953,-4.975000000000023
2024-03-14,636.0,636.0,55691.0,517127.27,645.878,1242.0,2385.0,661.0,1724.0,2510.0,629.0,1236.0,732697.86,516460.52,2006756.0,134.0,134.0,335.0,1015.0,32050.0,601364.73,658.951,1107826.24,19300.58,318.12,0.0,75284.52,,,,,84237.45999999996,13.072999999999979
2024-03-15,705.0,705.0,51110.0,854072.31,1100.828,1702.0,2796.0,1079.0,1717.0,3005.0,699.0,1701.0,1171445.26,851924.14,2351105.0,116.0,116.0,407.0,866.0,46839.0,387937.01,461.14799999999997,667232.54,11630.7,0.0,0.0,97010.78,,,,,-466135.30000000005,-639.6800000000001
2024-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,23.0,27306.0,23634.45,33408.0,3.0,3.0,41.0,164.0,5069.0,159409.88999999998,187.224,292415.94,0.0,0.0,0.0,26403.84,,,,,159409.88999999998,187.224
2024-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,6.0,6423.0,3985.9700000000003,11772.0,9.0,9.0,85.0,481.0,13607.0,437948.56,541.986,766320.6,0.0,0.0,0.0,109576.52,,,,,437948.56,541.986
2024-03-18,709.0,709.0,46549.0,686884.78,905.1030000000001,1544.0,2589.0,905.0,1684.0,2730.0,696.0,1517.0,941008.71,673008.32,2199985.0,105.0,105.0,249.0,1100.0,357237.0,796803.82,905.335,1293144.46,57442.74,0.0,0.0,243020.44,,,,,109919.03999999992,0.2319999999999709
2024-03-19,648.0,648.0,128754.0,735024.85,892.471,1429.0,2777.0,852.0,1925.0,2880.0,652.0,1438.0,1136923.61,748684.26,2263709.0,146.0,146.0,317.0,1025.0,34382.0,551517.25,663.11,920365.34,17324.28,0.0,0.0,165764.88,,,,,-183507.59999999998,-229.361
2024-03-20,678.0,678.0,121405.0,776018.78,953.0,1557.0,2781.0,938.0,1843.0,2967.0,680.0,1561.0,1091876.44,770652.63,2653501.0,127.0,127.0,228.0,947.0,38981.0,425501.34,470.545,670284.06,23659.16,0.0,0.0,157059.46,,,,,-350517.44,-482.455
2024-03-21,604.0,604.0,67779.0,774047.14,1012.4259999999999,1572.0,2416.0,1007.0,1409.0,2709.0,589.0,1592.0,1013338.8,786327.59,2079101.0,127.0,127.0,269.0,997.0,44951.0,508202.76,620.264,870179.6,40722.82,310.64,0.0,105197.45999999999,,,,,-265844.38,-392.1619999999999
2024-03-22,668.0,668.0,138637.0,946986.46,1210.393,1752.0,2844.0,1248.0,1596.0,2832.0,653.0,1717.0,1174722.53,910882.49,2424350.0,121.0,121.0,301.0,1018.0,38447.0,590529.32,698.4879999999999,1073225.72,15771.18,0.0,0.0,92061.74,,,,,-356457.14,-511.9050000000001
2024-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,25.0,7547.0,7023.59,29727.0,13.0,13.0,130.0,729.0,21016.0,625834.31,799.37,1111931.42,0.0,0.0,0.0,139737.2,,,,,625834.31,799.37
2024-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.0,37.0,34197.5,30837.52,91256.0,8.0,8.0,54.0,404.0,11187.0,407378.86,503.924,745607.4,0.0,0.0,0.0,69150.31999999999,,,,,407378.86,503.924
2024-03-25,634.0,634.0,70147.0,956209.1,1212.973,1733.0,3080.0,1283.0,1797.0,3213.0,627.0,1663.0,1250025.42,866414.46,3076687.5,112.0,112.0,204.0,908.0,25616.0,618322.16,762.694,1057049.38,22512.260000000002,0.0,0.0,157090.16,,,,,-337886.93999999994,-450.279
2024-03-26,565.0,564.0,56589.0,672594.86,784.113,1262.0,2261.0,784.0,1477.0,2506.0,563.0,1316.0,1003669.16,699071.0,2198076.0,124.0,124.0,382.0,903.0,66714.0,427314.77,501.364,735654.0599999999,10534.06,0.0,0.0,108441.42,,,,,-245280.08999999997,-282.7490000000001
2024-03-27,579.0,579.0,101566.0,746793.26,885.355,1381.0,2430.0,869.0,1561.0,2491.0,578.0,1335.0,1024126.51,710666.53,2193273.0,130.0,130.0,334.0,1169.0,97747.0,692626.37,823.905,1228954.84,22457.4,0.0,0.0,133840.5,,,,,-54166.890000000014,-61.450000000000045
2024-03-28,540.0,540.0,69249.0,1007728.1900000001,1274.893,1699.0,2810.0,1296.0,1514.0,3039.0,530.0,1708.0,1351086.5,964097.86,2947162.0,103.0,103.0,293.0,914.0,35405.0,534819.15,633.237,916975.1799999999,11349.02,66.62,0.0,141247.48,,,,,-472909.04000000004,-641.6560000000001
2024-03-29,312.0,312.0,33093.0,338057.47,479.745,636.055,1085.0,367.0,729.0,1114.0,312.0,639.0,463407.12,338047.8,831791.0,10.0,10.0,94.0,493.0,16640.0,455054.59,555.209,822384.42,0.0,0.0,0.0,87724.76,,,,,116997.12000000005,75.46399999999994
2024-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,30.0,23191.0,21713.329999999998,49248.0,5.0,5.0,74.0,238.0,7919.0,194250.83,244.438,346530.26,0.0,0.0,0.0,41971.4,,,,,194250.83,244.438
2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,10.0,4521.0,4003.8799999999997,11427.0,4.0,4.0,59.0,234.0,6290.0,204625.71,261.138,370481.74,0.0,0.0,0.0,38769.68,,,,,204625.71,261.138
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,56.0,432.0,10823.0,418182.02,539.044,754164.8,0.0,0.0,0.0,82199.24,,,,,418182.02,539.044
2024-04-02,667.0,667.0,63252.0,822582.68,1048.467,1594.0,2502.0,1007.0,1495.0,2662.0,667.0,1611.0,1065207.48,830061.46,2048144.25,168.0,168.0,349.0,1297.0,45704.0,700669.49,786.97,1241634.04,22745.38,0.0,0.0,136959.56,,,,,-121913.19000000006,-261.49700000000007
2024-04-03,727.0,727.0,58275.0,743878.11,945.593,1572.0,2844.0,948.0,1896.0,3074.0,728.0,1595.0,1080164.47,764392.41,2473492.0,98.0,98.0,361.0,1153.0,83222.0,698667.14,841.0889999999999,1240208.18,17455.78,0.0,0.0,139670.32,,,,,-45210.96999999997,-104.50400000000002
2024-04-04,686.0,686.0,51191.0,577594.29,768.198,1308.0,2472.0,755.0,1717.0,2521.0,683.0,1285.0,788181.8,552523.73,1738925.0,116.0,116.0,254.0,919.0,33081.0,619358.22,755.432,1131709.36,8225.82,0.0,0.0,98781.26,,,,,41763.929999999935,-12.765999999999963
2024-04-05,724.0,724.0,47434.0,664580.48,891.591,1511.0,2552.0,816.0,1736.0,2622.0,718.0,1457.0,879063.595,630785.645,2073233.0,115.0,115.0,310.0,971.0,59114.0,559171.59,649.405,938406.0,54320.38,242.73999999999998,0.0,125374.06,,,,,-105408.89000000001,-242.18600000000004
2024-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,60.0,182.0,5595.0,152618.77,193.789,293593.78,0.0,0.0,0.0,11643.76,,,,,152618.77,193.789
2024-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,9.0,1464.0,363.6,21074.0,8.0,8.0,53.0,435.0,11837.0,406879.58999999997,521.539,769388.62,0.0,0.0,0.0,44370.56,,,,,406879.58999999997,521.539
2024-04-08,689.0,689.0,51381.0,493541.63,674.061,1272.0,2351.0,589.0,1762.0,2482.0,688.0,1273.0,765379.86,493638.17,1841886.5,158.0,157.0,318.0,1078.0,71305.0,659204.39,801.7769999999999,1162042.9,16458.68,0.0,0.0,139907.2,,,,,165662.76,127.7159999999999
2024-04-09,717.0,717.0,82831.0,774725.13,1051.446,1390.0,2637.0,749.0,1888.0,2738.0,701.0,1391.0,1026830.29,653452.73,2010233.25,134.0,134.0,336.0,974.0,60695.0,509099.02999999997,629.408,880537.16,15643.7,0.0,0.0,122017.2,,,,,-265626.10000000003,-422.0379999999999
2024-04-10,713.0,713.0,68825.0,761605.83,945.073,1539.0,2667.0,866.0,1801.0,2994.0,718.0,1620.0,995470.78,709260.47,2364092.0,117.0,117.0,245.0,985.0,57234.0,620517.15,780.381,1084752.42,26453.06,0.0,0.0,129842.02,,,,,-141088.67999999993,-164.692
