date,receipts_lines,receipts_brutto_kg,receipts_netto_kg,receipts_qty,receipts_cbm,receipts_consumables_kg,receipts_equipment_kg,receipts_other_kg,receipts_docs,receipts_aviza,receipts_unloads,receipts_articles,receipts_suppliers,receipts_countries
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,475.0,445912.18,0.0,10493.0,602.008,445912.18,0.0,0.0,9.0,9.0,9.0,56.0,1.0,1.0
2023-05-15,1153.0,657133.26,0.0,92398.0,770.423,642516.09,10096.32,4520.85,139.0,138.0,63.0,376.0,22.0,13.0
2023-05-16,987.0,628742.97,0.0,37335.0,748.074,615066.7,3920.52,9755.75,120.0,120.0,46.0,230.0,25.0,9.0
2023-05-17,947.0,542268.88,0.0,44680.0,699.962,528121.11,9694.45,4453.32,123.0,123.0,62.0,307.0,24.0,11.0
2023-05-18,716.0,274616.8,0.0,29020.0,343.139,264234.4,3846.12,6536.28,123.0,123.0,63.0,295.0,21.0,9.0
2023-05-19,639.0,420576.56,0.0,45191.0,504.74,409705.11,8825.92,2045.53,73.0,73.0,33.0,168.0,13.0,8.0
2023-05-20,449.0,387998.01,0.0,14092.0,521.827,387998.01,0.0,0.0,8.0,8.0,8.0,78.0,1.0,1.0
2023-05-21,617.0,576252.45,0.0,14687.0,755.36,576252.45,0.0,0.0,12.0,12.0,12.0,75.0,1.0,1.0
2023-05-22,755.0,369558.51,0.0,91216.0,455.64,362468.92,4502.33,2587.26,96.0,96.0,51.0,274.0,17.0,6.0
2023-05-23,907.0,541874.53,0.0,24371.0,698.9879999999999,533231.44,4414.78,4228.31,119.0,119.0,51.0,246.0,20.0,9.0
2023-05-24,792.0,423691.8,0.0,32004.0,531.059,414089.79,5744.14,3857.87,125.0,125.0,45.0,246.0,18.0,9.0
2023-05-25,1033.0,687587.3,0.0,35699.0,856.941,677860.4,5416.85,4310.05,128.0,128.0,68.0,277.0,24.0,11.0
2023-05-26,609.0,348403.35,0.0,32898.0,381.30899999999997,340119.41,5868.44,2415.5,112.0,111.0,60.0,214.0,23.0,9.0
2023-05-27,460.0,390774.04,0.0,15000.0,531.956,390774.04,0.0,0.0,8.0,8.0,8.0,97.0,1.0,1.0
2023-05-28,526.0,505479.17,0.0,14327.0,647.526,505479.17,0.0,0.0,10.0,10.0,10.0,58.0,1.0,1.0
2023-05-29,1009.0,622142.08,0.0,64853.0,744.519,601934.94,15534.17,4672.97,88.0,85.0,44.0,305.0,17.0,9.0
2023-05-30,315.0,111320.09,0.0,10664.0,109.449,98707.81,9426.36,3185.92,82.0,82.0,27.0,130.0,16.0,10.0
2023-05-31,916.0,538509.29,0.0,33518.0,643.513,533537.42,2100.08,2871.79,112.0,111.0,58.0,317.0,23.0,11.0
2023-06-01,1302.0,924972.76,0.0,35912.0,1159.257,916042.48,4910.78,4019.5,104.0,104.0,57.0,285.0,21.0,6.0
2023-06-02,687.0,384228.75,0.0,20566.0,461.86899999999997,364496.18,6688.82,13043.75,73.0,73.0,30.0,182.0,13.0,10.0
2023-06-03,110.0,103146.03,0.0,3121.0,131.66,103146.03,0.0,0.0,2.0,2.0,2.0,27.0,1.0,1.0
2023-06-04,530.0,511683.14,0.0,12545.0,671.706,511683.14,0.0,0.0,10.0,10.0,10.0,54.0,1.0,1.0
2023-06-05,923.0,569528.13,0.0,33167.0,688.664,558570.76,5651.74,5305.63,132.0,132.0,68.0,268.0,23.0,8.0
2023-06-06,930.0,454041.57,0.0,371940.0,523.1899999999999,420797.12,5430.68,27813.77,138.0,138.0,88.0,374.0,32.0,16.0
2023-06-07,991.0,617602.44,0.0,58539.0,712.1949999999999,604571.45,9194.18,3836.81,128.0,126.0,70.0,285.0,20.0,9.0
2023-06-08,506.0,389989.69,0.0,37805.0,510.086,386665.58,2904.4900000000002,419.62,32.0,32.0,32.0,117.0,9.0,6.0
2023-06-09,587.0,294160.89,0.0,17927.0,360.096,291193.13,1414.89,1552.87,76.0,76.0,43.0,264.0,21.0,12.0
2023-06-10,154.0,149584.8,0.0,3252.0,202.731,149584.8,0.0,0.0,3.0,3.0,3.0,28.0,1.0,1.0
2023-06-11,481.0,458583.3,0.0,11943.0,600.991,458583.3,0.0,0.0,9.0,9.0,9.0,56.0,1.0,1.0
2023-06-12,941.0,548771.76,0.0,135653.0,643.34,544436.4299999999,1559.65,2775.68,96.0,96.0,32.0,327.0,15.0,9.0
2023-06-13,818.0,597041.84,0.0,36020.0,671.152,591283.9,1992.43,3765.5099999999998,112.0,112.0,59.0,234.0,30.0,12.0
2023-06-14,1100.0,710212.47,0.0,100302.0,861.906,703208.26,3057.57,3946.64,163.0,163.0,98.0,313.0,18.0,11.0
2023-06-15,781.0,483253.99,0.0,28400.0,583.361,474169.81,4297.4800000000005,4786.7,109.0,109.0,56.0,276.0,26.0,10.0
2023-06-16,828.0,461040.6,0.0,49530.0,490.258,439300.11,7793.63,13946.86,99.0,99.0,49.0,278.0,17.0,10.0
2023-06-17,158.0,157547.63999999998,0.0,4689.0,197.87099999999998,157547.63999999998,0.0,0.0,3.0,3.0,3.0,30.0,1.0,1.0
2023-06-18,612.0,571162.69,0.0,13863.0,775.6569999999999,571162.69,0.0,0.0,12.0,12.0,12.0,67.0,1.0,1.0
2023-06-19,881.0,597267.92,0.0,55813.0,701.043,585510.3099999999,6063.84,5693.77,117.0,116.0,55.0,222.0,19.0,8.0
2023-06-20,881.0,624412.38,0.0,40352.0,719.002,617891.41,1390.15,5130.82,114.0,114.0,69.0,246.0,28.0,11.0
2023-06-21,900.0,623009.24,0.0,29305.0,731.705,617618.35,3136.31,2254.58,114.0,113.0,55.0,248.0,15.0,8.0
2023-06-22,1001.0,669079.48,0.0,47047.0,803.706,660649.84,3976.69,4452.95,108.0,108.0,58.0,294.0,21.0,12.0
2023-06-23,689.0,408493.29,0.0,35366.0,487.065,392315.98,13933.76,2243.55,107.0,107.0,56.0,227.0,24.0,11.0
2023-06-24,119.0,99091.41,0.0,4369.0,125.009,99091.41,0.0,0.0,2.0,2.0,2.0,50.0,1.0,1.0
2023-06-25,548.0,514164.13,0.0,13694.0,658.314,514164.13,0.0,0.0,10.0,10.0,10.0,61.0,1.0,1.0
2023-06-26,938.0,630439.44,0.0,92588.0,786.533,605726.6799999999,19221.95,5490.81,127.0,127.0,69.0,257.0,19.0,10.0
2023-06-27,393.0,93773.37,0.0,262975.0,85.63,63268.5,10941.57,19563.3,120.0,120.0,60.0,169.0,30.0,14.0
2023-06-28,1361.0,943428.81,0.0,52546.0,1260.6589999999999,930426.91,8486.89,4515.01,108.0,108.0,51.0,286.0,20.0,12.0
2023-06-29,746.0,404587.05,0.0,37725.0,457.755,385908.67,14787.6,3890.78,97.0,97.0,63.0,261.0,20.0,10.0
2023-06-30,994.0,607831.57,0.0,50211.0,741.1809999999999,586935.73,16716.51,4179.33,108.0,108.0,53.0,257.0,14.0,7.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,553.0,513879.02,0.0,12299.0,673.0699999999999,513879.02,0.0,0.0,11.0,11.0,10.0,63.0,2.0,1.0
2023-07-03,795.0,528206.42,0.0,25775.0,640.947,517130.42,5018.72,6057.28,94.0,94.0,42.0,180.0,13.0,8.0
2023-07-04,1011.0,586835.17,0.0,59424.0,753.651,566540.15,10783.58,9511.44,112.0,112.0,58.0,248.0,16.0,8.0
2023-07-05,405.0,366206.69,0.0,12659.0,476.61199999999997,366204.49,0.0,2.2,11.0,11.0,11.0,78.0,3.0,3.0
2023-07-06,776.0,404515.88,0.0,18271.0,508.178,397012.43,2306.94,5196.51,81.0,81.0,21.0,260.0,5.0,3.0
2023-07-07,1309.0,808540.04,0.0,95657.0,932.387,766581.61,18499.29,23459.14,160.0,159.0,61.0,295.0,22.0,8.0
2023-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,479.0,455757.36,0.0,11091.0,591.02,455757.36,0.0,0.0,9.0,9.0,9.0,72.0,1.0,1.0
2023-07-10,876.0,600177.02,0.0,28408.0,759.7189999999999,590957.98,4973.36,4245.68,107.0,107.0,54.0,223.0,24.0,12.0
2023-07-11,964.0,558349.26,0.0,46699.0,752.958,544498.6,9416.03,4434.63,112.0,112.0,58.0,260.0,29.0,9.0
2023-07-12,782.0,489062.08,0.0,54850.0,625.309,478424.22,5156.37,5481.49,103.0,103.0,54.0,238.0,21.0,9.0
2023-07-13,907.0,564269.83,0.0,162997.0,725.432,550438.94,8220.07,5610.82,94.0,94.0,46.0,257.0,15.0,7.0
2023-07-14,869.0,540740.87,0.0,40811.0,691.975,531201.28,6008.01,3531.58,105.0,105.0,59.0,304.0,21.0,11.0
2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,630.0,575830.66,0.0,16473.0,776.178,575830.66,0.0,0.0,12.0,12.0,12.0,92.0,1.0,1.0
2023-07-17,877.0,559933.61,0.0,20546.0,732.924,531035.14,22836.04,6062.43,104.0,104.0,39.0,241.0,19.0,10.0
2023-07-18,939.0,515978.17,0.0,61788.0,626.905,502169.92,5682.54,8125.71,100.0,100.0,57.0,331.0,16.0,9.0
2023-07-19,884.0,580874.39,0.0,28009.0,727.04,572056.77,6899.55,1918.07,139.0,136.0,95.0,258.0,30.0,11.0
2023-07-20,763.0,466616.75,0.0,20777.0,614.211,461293.07,2369.37,2954.31,64.0,64.0,32.0,273.0,11.0,7.0
2023-07-21,528.0,318259.23,0.0,25225.0,425.62899999999996,310951.33,3088.96,4218.94,74.0,74.0,35.0,158.0,12.0,8.0
2023-07-22,416.0,410250.35,0.0,11223.0,529.574,410250.35,0.0,0.0,8.0,8.0,8.0,61.0,1.0,1.0
2023-07-23,259.0,253520.63,0.0,6451.0,324.175,253520.63,0.0,0.0,5.0,5.0,5.0,48.0,1.0,1.0
2023-07-24,713.0,458133.86,0.0,35014.0,584.427,449595.27999999997,7227.4,1311.18,73.0,73.0,30.0,234.0,11.0,7.0
2023-07-25,728.0,433894.58,0.0,21688.0,543.0989999999999,427156.25,4742.45,1995.88,90.0,90.0,48.0,222.0,15.0,10.0
2023-07-26,688.0,411064.19,0.0,83141.0,547.888,398509.46,3658.17,8896.56,92.0,92.0,46.0,215.0,18.0,10.0
2023-07-27,363.0,72676.51,0.0,26973.0,86.664,61978.47,7301.14,3396.9,106.0,106.0,55.0,187.0,34.0,8.0
2023-07-28,1218.0,892177.93,0.0,56864.0,1146.1689999999999,881777.91,5276.35,5123.67,114.0,114.0,53.0,262.0,19.0,10.0
2023-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,320.0,293155.88,0.0,10056.0,370.80699999999996,293155.88,0.0,0.0,8.0,8.0,6.0,64.0,1.0,1.0
2023-07-31,671.0,472205.44,0.0,17504.0,578.417,466407.0,1802.84,3995.6,100.0,100.0,53.0,185.0,26.0,15.0
2023-08-01,720.0,60971.64,0.0,191996.0,64.486,47177.49,5253.48,8540.67,91.0,91.0,32.0,369.0,17.0,10.0
2023-08-02,244.0,59251.549999999996,0.0,6676.0,81.297,53251.03,2668.1,3332.42,69.0,69.0,32.0,125.0,14.0,8.0
2023-08-03,364.0,122724.36,0.0,22881.0,149.512,113660.3,5279.32,3784.74,79.0,79.0,30.0,100.0,19.0,10.0
2023-08-04,304.0,184585.67,0.0,34935.0,149.087,180009.98,2500.46,2075.23,55.0,55.0,24.0,78.0,12.0,8.0
2023-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,489.0,208541.68,0.0,19039.0,165.432,201462.42,3660.31,3418.95,99.0,99.0,51.0,189.0,23.0,8.0
2023-08-08,248.0,120123.37,0.0,9629.0,106.514,112010.11,2644.33,5468.93,59.0,59.0,22.0,106.0,13.0,6.0
2023-08-09,339.0,183446.88,0.0,157305.0,146.729,156015.95,14720.36,12710.57,56.0,56.0,25.0,102.0,19.0,11.0
2023-08-10,607.0,154416.01,0.0,78797.0,148.352,141963.19,7182.27,5270.55,88.0,88.0,37.0,269.0,20.0,10.0
2023-08-11,477.0,123419.59999999999,0.0,107767.0,132.453,108893.34,9789.47,4736.79,94.0,94.0,36.0,167.0,14.0,9.0
2023-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,193.0,94993.13,0.0,13664.0,96.73,92062.5,165.65,2764.98,50.0,50.0,50.0,90.0,11.0,8.0
2023-08-15,467.0,340754.55,0.0,29326.0,441.92699999999996,332889.43,6305.32,1559.8,42.0,42.0,42.0,138.0,25.0,11.0
2023-08-16,693.0,424029.21,0.0,51597.0,495.10699999999997,417474.81,5677.19,877.21,75.0,75.0,25.0,241.0,14.0,9.0
2023-08-17,756.0,375580.04,0.0,30640.0,417.891,366815.52999999997,5911.66,2852.85,101.0,101.0,46.0,252.0,17.0,6.0
2023-08-18,872.0,609962.42,0.0,38089.0,738.841,605838.99,1538.48,2584.95,111.0,111.0,43.0,254.0,14.0,8.0
2023-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,470.0,465511.49,0.0,12360.0,591.833,465511.49,0.0,0.0,9.0,9.0,9.0,49.0,1.0,1.0
2023-08-21,594.0,421219.63,0.0,16904.0,543.984,415618.39,4145.29,1455.95,76.0,76.0,25.0,178.0,12.0,5.0
2023-08-22,809.0,518236.18,0.0,22113.0,626.239,504357.51,9087.43,4791.24,82.0,82.0,39.0,209.0,17.0,7.0
2023-08-23,866.0,583204.09,0.0,29000.0,752.48,575259.89,5348.11,2596.09,72.0,72.0,38.0,199.0,13.0,7.0
2023-08-24,916.0,554280.83,0.0,71477.0,659.1659999999999,513292.32,36401.38,4587.13,104.0,104.0,54.0,290.0,17.0,12.0
2023-08-25,740.0,379226.5,0.0,35392.0,484.018,366488.76,9281.21,3456.53,122.0,122.0,50.0,220.0,17.0,10.0
2023-08-26,164.0,158255.35,0.0,4935.0,189.39499999999998,158255.35,0.0,0.0,3.0,3.0,3.0,29.0,1.0,1.0
2023-08-27,534.0,516157.27,0.0,14850.0,662.5509999999999,516157.27,0.0,0.0,11.0,11.0,10.0,61.0,1.0,1.0
2023-08-28,864.0,493013.02,0.0,71772.0,626.586,487055.43,3622.14,2335.45,83.0,83.0,29.0,287.0,14.0,8.0
2023-08-29,806.0,529300.12,0.0,24651.0,649.114,520104.01,5978.46,3217.65,83.0,82.0,45.0,196.0,16.0,7.0
2023-08-30,917.0,515636.66,0.0,66401.0,629.064,499854.43,11499.27,4282.96,110.0,110.0,55.0,291.0,16.0,8.0
2023-08-31,734.0,499893.14,0.0,76941.0,613.03,493604.83999999997,4465.8,1822.5,87.0,87.0,45.0,176.0,18.0,9.0
2023-09-01,803.0,365562.67,0.0,113093.0,429.161,347627.89,10521.44,7413.34,85.0,85.0,41.0,286.0,18.0,8.0
2023-09-02,158.0,158367.56,0.0,4324.0,201.059,158367.56,0.0,0.0,3.0,3.0,3.0,29.0,1.0,1.0
2023-09-03,217.0,212149.79,0.0,6242.0,264.336,212149.79,0.0,0.0,4.0,4.0,4.0,44.0,1.0,1.0
2023-09-04,1323.0,791534.18,0.0,124252.0,1699.191,758141.63,29457.22,3935.33,131.0,126.0,82.0,351.0,20.0,7.0
