date,customer,kmen_total_people,agency_total_people,kmen_inbound_morning,kmen_inbound_afternoon,kmen_loading_morning,kmen_loading_afternoon,kmen_pick_morning,kmen_pick_afternoon,kmen_other_morning,kmen_other_afternoon,agency_inbound_day,agency_inbound_night,agency_loading_day,agency_loading_night,agency_pick_day,agency_pick_night,agency_other_day,agency_other_night,notes,helper_binhits,helper_packing_gw_t,helper_trips_total,helper_containers_count,helper_loaded_orders,helper_loaded_gw_t,helper_inbound_kg,helper_inbound_docs,helper_packing_orders,helper_packing_pallets,helper_activity_people,helper_activity_kmen_people,helper_activity_agency_people,helper_activity_day_people,helper_activity_night_people,helper_esab_share,helper_paid_hours_total,suggested_agency_inbound_day,suggested_agency_inbound_night,suggested_agency_other_day,suggested_agency_other_night,suggested_agency_pick_day,suggested_agency_pick_night,suggested_kmen_inbound_afternoon,suggested_kmen_inbound_morning,suggested_kmen_other_afternoon,suggested_kmen_other_morning,suggested_kmen_pick_afternoon,suggested_kmen_pick_morning,suggested_kmen_loading_morning,suggested_kmen_loading_afternoon,suggested_agency_loading_day,suggested_agency_loading_night,helper_esab_paid_hours,helper_esab_fte_8h
2024-02-16,ESAB,,,,,,,,,,,,,,,,,,,,2339.0,883.56025,68.0,14.0,687.0,936.76216,695683.42,97.0,687.0,1787.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-17,ESAB,,,,,,,,,,,,,,,,,,,,508.0,220.07161,,,,,0.0,0.0,1.0,14.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-18,ESAB,,,,,,,,,,,,,,,,,,,,24.0,16.64214,,,,,523953.99,13.0,4.0,24.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-19,ESAB,,,,,,,,,,,,,,,,,,,,2467.0,887.29326,59.0,1.0,624.0,563.09438,585048.33,117.0,629.0,1292.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-20,ESAB,,,,,,,,,,,,,,,,,,,,2670.0,1019.14172,60.0,2.0,624.0,643.02145,480977.64,134.0,626.0,1366.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-21,ESAB,,,,,,,,,,,,,,,,,,,,2606.0,763.33945,64.0,7.0,669.0,578.56607,849841.41,145.0,659.0,1203.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-22,ESAB,,,,,,,,,,,,,,,,,,,,2654.0,1061.88748,72.0,9.0,665.0,723.21885,247868.44,113.0,658.0,1459.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-23,ESAB,,,,,,,,,,,,,,,,,,,,2647.0,926.79416,88.0,36.0,697.0,1193.02774,798884.73,148.0,681.0,1839.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-24,ESAB,,,,,,,,,,,,,,,,,,,,411.0,172.63926,,,,,159252.82,3.0,7.0,99.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-25,ESAB,,,,,,,,,,,,,,,,,,,,60.0,6.04354,,,,,559402.33,13.0,3.0,3.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-26,ESAB,,,,,,,,,,,,,,,,,,,,2308.0,673.34175,55.0,0.0,625.0,688.38181,689377.25,110.0,624.0,1427.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-27,ESAB,,,,,,,,,,,,,,,,,,,,3067.0,1230.75571,59.0,2.0,649.0,670.01751,284910.96,105.0,660.0,1456.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-28,ESAB,,,,,,,,,,,,,,,,,,,,2839.0,936.48525,54.0,3.0,607.0,567.49134,984731.6,137.0,607.0,1227.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-02-29,ESAB,,,,,,,,,,,,,,,,,,,,2587.0,1144.77281,63.0,4.0,641.0,626.73151,526630.47,99.0,639.0,1281.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-01,ESAB,,,,,,,,,,,,,,,,,,,,2516.0,1092.40265,85.0,17.0,579.0,1098.02764,587241.93,102.0,578.0,1841.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-02,ESAB,,,,,,,,,,,,,,,,,,,,397.0,220.6553,,,,,99398.93,2.0,6.0,60.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-04,ESAB,,,,,,,,,,,,,,,,,,,,2129.0,830.21553,51.0,1.0,540.0,570.59882,580427.58,79.0,544.0,1169.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-05,ESAB,,,,,,,,,,,,,,,,,,,,2879.0,963.67099,63.0,0.0,616.0,614.19511,633542.24,114.0,616.0,1306.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-06,ESAB,,,,,,,,,,,,,,,,,,,,2679.0,802.7689,58.0,5.0,689.0,636.4170799999999,595823.7,125.0,689.0,1409.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-07,ESAB,,,,,,,,,,,,,,,,,,,,2877.0,1173.38356,55.0,4.0,596.0,564.12341,720073.44,141.0,585.0,1303.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-08,ESAB,,,,,,,,,,,,,,,,,,,,2580.0,939.06005,60.0,4.0,598.0,686.85477,590996.24,141.0,598.0,1436.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-09,ESAB,,,,,,,,,,,,,,,,,,,,354.0,153.78918,,,,,0.0,0.0,4.0,14.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-10,ESAB,,,,,,,,,,,,,,,,,,,,36.0,32.73,,,,,606134.26,12.0,2.0,8.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-11,ESAB,,,,,,,,,,,,,,,,,,,,2262.0,781.78131,73.0,12.0,702.0,911.81739,598653.21,112.0,703.0,1706.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-12,ESAB,,,,,,,,,,,,,,,,,,,,2947.0,1015.96938,57.0,5.0,700.0,660.83666,573119.85,139.0,697.0,1449.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-13,ESAB,,,,,,,,,,,,,,,,,,,,2904.0,906.68952,58.0,3.0,669.0,614.22939,657087.73,118.0,669.0,1378.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-14,ESAB,,,,,,,,,,,,,,,,,,,,2929.0,891.58932,53.0,3.0,633.0,519.96975,601364.73,134.0,629.0,1236.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-15,ESAB,,,,,,,,,,,,,,,,,,,,2765.0,1029.81755,75.0,10.0,699.0,849.37119,387937.01,116.0,699.0,1701.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-16,ESAB,,,,,,,,,,,,,,,,,,,,380.0,174.74002,,,,,159409.88999999998,3.0,2.0,23.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-17,ESAB,,,,,,,,,,,,,,,,,,,,47.0,21.73379,,,,,437948.56,9.0,2.0,6.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-18,ESAB,,,,,,,,,,,,,,,,,,,,2660.0,1032.0604,62.0,4.0,705.0,686.86366,796803.82,105.0,696.0,1517.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-19,ESAB,,,,,,,,,,,,,,,,,,,,2842.0,1043.92212,65.0,0.0,648.0,735.02485,551517.25,146.0,652.0,1438.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-20,ESAB,,,,,,,,,,,,,,,,,,,,2735.0,1056.90258,61.0,6.0,679.0,776.1199,425501.34,127.0,680.0,1561.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-21,ESAB,,,,,,,,,,,,,,,,,,,,3086.0,1176.28842,71.0,8.0,599.0,770.17897,508202.76,127.0,589.0,1592.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-22,ESAB,,,,,,,,,,,,,,,,,,,,2475.0,1010.10328,77.0,14.0,661.0,922.81427,590529.32,121.0,653.0,1717.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-23,ESAB,,,,,,,,,,,,,,,,,,,,346.0,158.11237,,,,,625834.31,13.0,8.0,25.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-24,ESAB,,,,,,,,,,,,,,,,,,,,34.0,6.63713,,,,,407378.86,8.0,7.0,37.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-25,ESAB,,,,,,,,,,,,,,,,,,,,2286.0,944.11677,71.0,7.0,626.0,930.23621,618322.16,112.0,627.0,1663.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-26,ESAB,,,,,,,,,,,,,,,,,,,,3063.0,1262.96562,54.0,5.0,557.0,660.61094,427314.77,124.0,563.0,1316.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-27,ESAB,,,,,,,,,,,,,,,,,,,,2769.0,1004.35174,62.0,6.0,577.0,746.61343,692626.37,130.0,578.0,1335.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-28,ESAB,,,,,,,,,,,,,,,,,,,,2266.0,1007.03187,88.0,28.0,534.0,964.99516,534819.15,103.0,530.0,1708.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-29,ESAB,,,,,,,,,,,,,,,,,,,,1848.0,837.52046,23.0,0.0,310.0,338.05349,455054.59,10.0,312.0,639.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-03-30,ESAB,,,,,,,,,,,,,,,,,,,,381.0,112.23361,,,,,194250.83,5.0,3.0,30.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-02,ESAB,,,,,,,,,,,,,,,,,,,,2089.0,839.231,72.0,3.0,664.0,822.60428,700669.49,168.0,667.0,1611.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-03,ESAB,,,,,,,,,,,,,,,,,,,,2679.0,789.5585,69.0,6.0,723.0,743.66603,698667.14,98.0,728.0,1595.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-04,ESAB,,,,,,,,,,,,,,,,,,,,2759.0,957.61893,63.0,1.0,687.0,577.73613,619358.22,116.0,683.0,1285.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-05,ESAB,,,,,,,,,,,,,,,,,,,,2461.0,823.393505,54.0,6.0,722.0,664.57818,559171.59,115.0,718.0,1457.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-06,ESAB,,,,,,,,,,,,,,,,,,,,460.0,173.85409,,,,,152618.77,3.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-07,ESAB,,,,,,,,,,,,,,,,,,,,3.0,1.006,,,,,406879.59,8.0,3.0,9.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-08,ESAB,,,,,,,,,,,,,,,,,,,,2215.0,719.0221,49.0,4.0,688.0,493.55329,659204.39,158.0,688.0,1273.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-09,ESAB,,,,,,,,,,,,,,,,,,,,2647.0,833.9724199999999,64.0,2.0,712.0,656.79463,509099.03,134.0,701.0,1391.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-10,ESAB,,,,,,,,,,,,,,,,,,,,2891.0,877.34474,68.0,4.0,713.0,745.62483,620517.15,117.0,718.0,1620.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-11,ESAB,,,,,,,,,,,,,,,,,,,,2711.0,1057.79483,58.0,2.0,612.0,481.0328,713703.21,101.0,610.0,1170.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-12,ESAB,,,,,,,,,,,,,,,,,,,,2177.0,831.34008,63.0,10.0,596.0,704.21735,585701.12,138.0,585.0,1374.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-13,ESAB,,,,,,,,,,,,,,,,,,,,231.0,120.24556,,,,,205116.25,4.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-14,ESAB,,,,,,,,,,,,,,,,,,,,32.0,6.59152,,,,,405389.32,8.0,1.0,4.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-15,ESAB,,,,,,,,,,,,,,,,,,,,2323.0,740.355729,54.0,7.0,499.0,551.12117,701741.74,119.0,502.0,1108.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-16,ESAB,,,,,,,,,,,,,,,,,,,,2566.0,832.835554,56.0,3.0,654.0,515.09858,572452.42,144.0,658.0,1241.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-17,ESAB,,,,,,,,,,,,,,,,,,,,2888.0,957.376419,62.0,5.0,728.0,668.22788,596705.24,103.0,732.0,1587.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-18,ESAB,,,,,,,,,,,,,,,,,,,,2982.0,1207.580422,57.0,3.0,600.0,532.14812,606957.38,105.0,598.0,1205.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-19,ESAB,,,,,,,,,,,,,,,,,,,,2424.0,950.351658,63.0,16.0,600.0,722.61956,539173.79,125.0,592.0,1546.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-20,ESAB,,,,,,,,,,,,,,,,,,,,380.0,296.74044,,,,,101100.98,2.0,1.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-21,ESAB,,,,,,,,,,,,,,,,,,,,45.0,38.37716,,,,,241456.54,6.0,5.0,10.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-22,ESAB,,,,,,,,,,,,,,,,,,,,2476.0,893.26784,62.0,14.0,611.0,747.36081,694097.26,66.0,614.0,1422.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-23,ESAB,,,,,,,,,,,,,,,,,,,,3082.0,1100.560363,59.0,8.0,634.0,679.61681,496040.93,169.0,638.0,1374.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-24,ESAB,,,,,,,,,,,,,,,,,,,,3020.0,1230.227778,78.0,12.0,610.0,869.43966,637571.2,116.0,597.0,1651.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-25,ESAB,,,,,,,,,,,,,,,,,,,,2683.0,1193.39666,82.0,19.0,598.0,856.19447,741632.9,107.0,596.0,1517.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-26,ESAB,,,,,,,,,,,,,,,,,,,,2353.0,744.047733,86.0,25.0,680.0,1032.31327,482795.95,130.0,666.0,1686.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-27,ESAB,,,,,,,,,,,,,,,,,,,,326.0,159.02998,,,,,165865.85,6.0,6.0,13.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-28,ESAB,,,,,,,,,,,,,,,,,,,,26.0,4.88315,,,,,410726.94,8.0,5.0,25.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-29,ESAB,,,,,,,,,,,,,,,,,,,,2246.0,848.270026,53.0,0.0,583.0,526.44096,497733.12,132.0,582.0,1180.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-04-30,ESAB,,,,,,,,,,,,,,,,,,,,2117.0,862.12896,47.0,1.0,525.0,473.65913,718250.48,129.0,532.0,1050.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-01,ESAB,,,,,,,,,,,,,,,,,,,,841.0,441.12566,,,,,302840.7,6.0,10.0,42.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-02,ESAB,,,,,,,,,,,,,,,,,,,,2073.0,661.59359,50.0,0.0,541.0,528.65337,628675.2,94.0,536.0,1112.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-03,ESAB,,,,,,,,,,,,,,,,,,,,2511.0,1001.56332,86.0,19.0,720.0,1061.50286,315848.68,107.0,717.0,1851.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-04,ESAB,,,,,,,,,,,,,,,,,,,,328.0,123.62054,,,,,274585.96,6.0,12.0,72.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-05,ESAB,,,,,,,,,,,,,,,,,,,,15.0,5.03984,,,,,417206.92,8.0,17.0,63.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-06,ESAB,,,,,,,,,,,,,,,,,,,,2010.0,762.34826,63.0,6.0,612.0,742.87902,752203.01,156.0,610.0,1376.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-07,ESAB,,,,,,,,,,,,,,,,,,,,2526.0,904.48748,52.0,2.0,584.0,555.21742,650599.21,126.0,585.0,1181.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-08,ESAB,,,,,,,,,,,,,,,,,,,,2364.0,976.76395,24.0,0.0,298.0,222.23311,531012.13,38.0,304.0,559.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-09,ESAB,,,,,,,,,,,,,,,,,,,,2343.0,856.50362,79.0,7.0,698.0,819.24006,636814.71,159.0,687.0,1569.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-10,ESAB,,,,,,,,,,,,,,,,,,,,1746.0,714.14701,75.0,11.0,489.0,780.10208,549588.23,128.0,474.0,1350.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-11,ESAB,,,,,,,,,,,,,,,,,,,,265.0,119.95474,,,,,205441.14,4.0,8.0,45.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-12,ESAB,,,,,,,,,,,,,,,,,,,,22.0,17.60354,,,,,397548.66,8.0,3.0,5.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-13,ESAB,,,,,,,,,,,,,,,,,,,,1919.0,661.30409,59.0,4.0,514.0,614.87835,606370.37,126.0,517.0,1169.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-14,ESAB,,,,,,,,,,,,,,,,,,,,2567.0,957.24642,62.0,1.0,561.0,587.6459,458038.53,120.0,558.0,1213.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-15,ESAB,,,,,,,,,,,,,,,,,,,,2450.0,882.90344,66.0,6.0,546.0,632.45354,610973.36,106.0,549.0,1366.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-16,ESAB,,,,,,,,,,,,,,,,,,,,2661.0,1084.30588,64.0,10.0,537.0,660.78648,560603.97,105.0,533.0,1242.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-17,ESAB,,,,,,,,,,,,,,,,,,,,2653.0,1151.485108,66.0,13.0,502.0,817.68384,462672.96,75.0,483.0,1298.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-18,ESAB,,,,,,,,,,,,,,,,,,,,401.0,201.46442,,,,,359547.74,7.0,9.0,124.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-19,ESAB,,,,,,,,,,,,,,,,,,,,42.0,36.6323,,,,,256287.1,5.0,4.0,34.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-20,ESAB,,,,,,,,,,,,,,,,,,,,1915.0,811.368832,75.0,6.0,631.0,707.87364,616592.61,108.0,635.0,1462.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-21,ESAB,,,,,,,,,,,,,,,,,,,,2585.0,1084.347472,63.0,11.0,500.0,828.033,638530.76,86.0,493.0,1349.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-22,ESAB,,,,,,,,,,,,,,,,,,,,2755.0,1171.017334,60.0,8.0,620.0,641.79946,548331.77,118.0,615.0,1312.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-23,ESAB,,,,,,,,,,,,,,,,,,,,2794.0,1007.061316,75.0,18.0,613.0,902.15263,532388.2,127.0,601.0,1556.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-24,ESAB,,,,,,,,,,,,,,,,,,,,2199.0,755.893972,74.0,15.0,727.0,838.91698,550434.22,113.0,719.0,1673.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-25,ESAB,,,,,,,,,,,,,,,,,,,,221.0,107.941648,,,,,360066.24,8.0,1.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-26,ESAB,,,,,,,,,,,,,,,,,,,,61.0,59.50808,,,,,308728.94,7.0,2.0,2.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-27,ESAB,,,,,,,,,,,,,,,,,,,,1526.0,494.072356,39.0,3.0,327.0,436.2652,287930.4,48.0,330.0,858.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-28,ESAB,,,,,,,,,,,,,,,,,,,,2801.0,968.916298,66.0,2.0,878.0,658.32561,1133846.02,206.0,872.0,1574.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-29,ESAB,,,,,,,,,,,,,,,,,,,,3002.0,1105.310384,59.0,1.0,665.0,610.4893,587229.1799999999,131.0,666.0,1341.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-30,ESAB,,,,,,,,,,,,,,,,,,,,2112.0,707.9645399999999,63.0,7.0,451.0,610.52876,525126.48,82.0,450.0,1161.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-05-31,ESAB,,,,,,,,,,,,,,,,,,,,2306.0,907.916916,63.0,7.0,655.0,696.35425,403852.37,38.0,641.0,1472.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-01,ESAB,,,,,,,,,,,,,,,,,,,,268.0,188.27031,,,,,198960.99,4.0,2.0,7.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-02,ESAB,,,,,,,,,,,,,,,,,,,,85.0,72.7924,,,,,459205.19,9.0,18.0,51.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-03,ESAB,,,,,,,,,,,,,,,,,,,,2419.0,1008.650538,54.0,8.0,532.0,606.27871,502455.95,148.0,543.0,1211.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-04,ESAB,,,,,,,,,,,,,,,,,,,,2250.0,751.29283,52.0,5.0,562.0,647.49463,594974.57,145.0,563.0,1280.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-05,ESAB,,,,,,,,,,,,,,,,,,,,2594.0,959.872988,64.0,4.0,611.0,598.17646,598898.33,126.0,617.0,1300.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-06,ESAB,,,,,,,,,,,,,,,,,,,,2932.0,1166.97611,72.0,7.0,527.0,701.52736,442933.89,112.0,522.0,1257.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-07,ESAB,,,,,,,,,,,,,,,,,,,,2259.0,728.545886,68.0,9.0,673.0,804.15606,691443.66,124.0,665.0,1524.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-08,ESAB,,,,,,,,,,,,,,,,,,,,340.0,159.013,,,,,146877.34,3.0,1.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-09,ESAB,,,,,,,,,,,,,,,,,,,,96.0,29.34986,,,,,394578.32,8.0,1.0,4.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-10,ESAB,,,,,,,,,,,,,,,,,,,,2206.0,818.728444,56.0,2.0,586.0,539.98689,741740.48,118.0,589.0,1279.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-11,ESAB,,,,,,,,,,,,,,,,,,,,2738.0,756.37707,47.0,2.0,631.0,469.90119,590265.18,117.0,625.0,1195.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-12,ESAB,,,,,,,,,,,,,,,,,,,,2938.0,1136.909722,75.0,14.0,650.0,765.57503,652484.43,135.0,664.0,1568.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-13,ESAB,,,,,,,,,,,,,,,,,,,,2664.0,903.246794,69.0,14.0,509.0,781.00803,534401.17,136.0,498.0,1334.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-14,ESAB,,,,,,,,,,,,,,,,,,,,2439.0,977.290104,71.0,15.0,634.0,812.51597,245939.82,137.0,626.0,1595.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-15,ESAB,,,,,,,,,,,,,,,,,,,,242.0,172.18128000000002,,,,,645047.82,13.0,4.0,17.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-16,ESAB,,,,,,,,,,,,,,,,,,,,34.0,16.823439999999998,,,,,417322.43,8.0,3.0,6.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-17,ESAB,,,,,,,,,,,,,,,,,,,,2173.0,821.084306,69.0,3.0,688.0,804.88645,554217.23,126.0,692.0,1525.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-18,ESAB,,,,,,,,,,,,,,,,,,,,2684.0,1049.121194,54.0,2.0,584.0,532.55988,697719.08,139.0,585.0,1312.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-19,ESAB,,,,,,,,,,,,,,,,,,,,2625.0,972.84201,55.0,0.0,583.0,608.99632,696250.84,139.0,603.0,1367.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-20,ESAB,,,,,,,,,,,,,,,,,,,,2468.0,953.547178,55.0,6.0,612.0,657.78216,728813.02,102.0,605.0,1250.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-21,ESAB,,,,,,,,,,,,,,,,,,,,2248.0,950.132408,77.0,13.0,531.0,883.6609,587999.1,110.0,526.0,1446.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-22,ESAB,,,,,,,,,,,,,,,,,,,,320.0,156.78185,,,,,225554.22,5.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-23,ESAB,,,,,,,,,,,,,,,,,,,,46.0,5.729,,,,,503591.11,10.0,11.0,20.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2024-06-24,ESAB,,,,,,,,,,,,,,,,,,,,2186.0,888.906156,58.0,5.0,514.0,809.97541,573113.84,112.0,548.0,1387.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
