target,group,feature,lag_weeks,corr,abs_corr,n_obs
Containers,internal,packed_first_business_day,3,0.2754932868123078,0.2754932868123078,219
Containers,internal,packed_gross_tons,0,0.2970109205041744,0.2970109205041744,222
Containers,internal,packed_is_business_day,0,0.19815303255413794,0.19815303255413794,222
Containers,internal,packed_is_month_end,4,0.22127860671990643,0.22127860671990643,218
Containers,internal,packed_is_month_start,4,0.20252028648173429,0.20252028648173429,218
Containers,internal,packed_last_business_day,4,0.31313718664573453,0.31313718664573453,218
Containers,internal,packed_number_of_workdays_in_month,2,0.169074274180329,0.169074274180329,220
Containers,internal,packed_number_of_workdays_in_week,1,0.24525850460145945,0.24525850460145945,221
Containers,internal,packed_observed_days,1,0.22581063228465142,0.22581063228465142,221
Containers,internal,packed_pallets_count,0,0.24188151484144899,0.24188151484144899,222
Containers,internal,packed_tons_per_pallet,2,0.10472225893530365,0.10472225893530365,220
Containers,internal,packed_vydejky_unique,1,0.23178883442771672,0.23178883442771672,221
