date,iso_year,iso_week,iso_weekday,binhits,gross_tons,cartons_count,pallets_count,vydejky_unique,packed_day_binhits,packed_night_binhits,trips_total,containers_count,loaded_orders_nunique,loaded_gross_tons,inbound_gross_kg,inbound_docs,packing_orders,packing_pallets,att_headcount,att_kmen_headcount,att_agency_headcount,day_att_headcount,night_att_headcount,att_kmen_early_headcount,att_kmen_late_headcount,att_agency_day_headcount,att_agency_night_headcount,helper_paid_hours_total,helper_esab_share,helper_esab_paid_hours,helper_esab_fte_8h,manual_any_filled,selected_total_people,selected_kmen,selected_agency,selected_kmen_early,selected_kmen_late,selected_agency_day,selected_agency_night,weekday,paid_hours_total,esab_share,att_hours,esab_fte_8h,required_reference_fte_8h
2024-01-27,2024,4,6,266,92.9876,1,88,52,0.0,266.0,,,,,0.0,0.0,5.0,63.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-01-28,2024,4,7,119,28.555,0,9,3,0.0,119.0,,,,,377409.47,10.0,9.0,118.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-01-29,2024,5,1,2265,800.66366,384,860,623,1655.0,610.0,64.0,1.0,711.0,657.1345,878504.9299999999,135.0,710.0,1483.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-01-30,2024,5,2,2703,988.08074,400,978,641,1762.0,941.0,54.0,1.0,610.0,568.2773,277699.6,126.0,613.0,1293.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-01-31,2024,5,3,2843,1010.45496,399,1096,624,1963.0,880.0,56.0,8.0,626.0,581.65787,530969.82,120.0,624.0,1214.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-02-01,2024,5,4,2607,985.07322,382,971,602,1682.0,925.0,57.0,5.0,573.0,588.14559,831378.63,106.0,573.0,1247.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-02-02,2024,5,5,2558,946.61324,427,944,660,1781.0,777.0,66.0,10.0,680.0,816.01929,404188.96,121.0,679.0,1513.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-02-03,2024,5,6,338,138.8567,14,85,54,0.0,338.0,,,,,592556.22,12.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-02-04,2024,5,7,42,8.65255,10,6,6,0.0,42.0,,,,,263486.19,5.0,4.0,23.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-02-05,2024,6,1,2265,869.64199,349,852,560,1613.0,652.0,66.0,7.0,644.0,732.83057,730580.47,111.0,650.0,1550.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-02-06,2024,6,2,2704,888.56451,411,909,616,1768.0,936.0,62.0,2.0,608.0,565.24315,551572.46,124.0,603.0,1234.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-02-07,2024,6,3,2601,826.94956,503,870,719,1707.0,894.0,56.0,7.0,686.0,714.81339,639463.12,135.0,682.0,1427.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-02-08,2024,6,4,2958,1101.28741,422,1011,641,2093.0,865.0,61.0,3.0,654.0,550.90755,645604.6799999999,129.0,647.0,1274.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-02-09,2024,6,5,2255,818.66622,427,846,603,1578.0,677.0,62.0,11.0,624.0,668.76786,315675.81,112.0,620.0,1387.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-02-10,2024,6,6,292,145.71392,12,117,52,0.0,292.0,,,,,149908.4,3.0,3.0,3.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-02-11,2024,6,7,28,2.86984,0,6,6,0.0,28.0,,,,,510702.47,10.0,3.0,6.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-02-12,2024,7,1,2612,975.206,449,1124,678,1918.0,694.0,61.0,1.0,725.0,553.11952,719214.16,114.0,722.0,1348.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-02-13,2024,7,2,2809,988.29313,412,978,683,1860.0,949.0,61.0,3.0,631.0,662.40086,507878.42,138.0,637.0,1453.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-02-14,2024,7,3,2764,910.71587,441,1043,736,1663.0,1101.0,62.0,6.0,666.0,664.16381,446002.71,116.0,666.0,1411.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-02-15,2024,7,4,2720,965.43458,405,984,606,1761.0,959.0,73.0,7.0,616.0,675.00808,687816.87,136.0,615.0,1310.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-02-16,2024,7,5,2339,883.56025,376,885,581,1584.0,755.0,68.0,14.0,687.0,936.76216,695683.42,97.0,687.0,1787.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-02-17,2024,7,6,508,220.07161,14,178,46,0.0,508.0,,,,,0.0,0.0,1.0,14.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-02-18,2024,7,7,24,16.64214,0,15,5,0.0,24.0,,,,,523953.99,13.0,4.0,24.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-02-19,2024,8,1,2467,887.29326,404,903,611,1694.0,773.0,59.0,1.0,624.0,563.09438,585048.33,117.0,629.0,1292.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-02-20,2024,8,2,2670,1019.14172,424,1109,666,1583.0,1087.0,60.0,2.0,624.0,643.02145,480977.64,134.0,626.0,1366.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-02-21,2024,8,3,2606,763.33945,449,848,707,1628.0,978.0,64.0,7.0,669.0,578.56607,849841.41,145.0,659.0,1203.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-02-22,2024,8,4,2654,1061.88748,398,1147,633,1661.0,993.0,72.0,9.0,665.0,723.21885,247868.44,113.0,658.0,1459.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-02-23,2024,8,5,2647,926.79416,402,998,623,1733.0,914.0,88.0,36.0,697.0,1193.02774,798884.73,148.0,681.0,1839.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-02-24,2024,8,6,411,172.63926,6,191,35,0.0,411.0,,,,,159252.82,3.0,7.0,99.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-02-25,2024,8,7,60,6.04354,0,47,5,0.0,60.0,,,,,559402.33,13.0,3.0,3.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-02-26,2024,9,1,2308,673.34175,390,677,565,1582.0,726.0,55.0,0.0,625.0,688.38181,689377.25,110.0,624.0,1427.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-02-27,2024,9,2,3067,1230.75571,465,1154,679,1950.0,1117.0,59.0,2.0,649.0,670.01751,284910.96,105.0,660.0,1456.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-02-28,2024,9,3,2839,936.48525,502,1010,708,1896.0,943.0,54.0,3.0,607.0,567.49134,984731.6,137.0,607.0,1227.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-02-29,2024,9,4,2587,1144.77281,303,1163,602,1604.0,983.0,63.0,4.0,641.0,626.73151,526630.47,99.0,639.0,1281.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-03-01,2024,9,5,2516,1092.40265,325,1030,534,1593.0,923.0,85.0,17.0,579.0,1098.02764,587241.93,102.0,578.0,1841.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-03-02,2024,9,6,397,220.6553,6,244,49,0.0,397.0,,,,,99398.93,2.0,6.0,60.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-03-04,2024,10,1,2129,830.21553,340,831,530,1483.0,646.0,51.0,1.0,540.0,570.59882,580427.58,79.0,544.0,1169.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-03-05,2024,10,2,2879,963.67099,523,975,656,1908.0,971.0,63.0,0.0,616.0,614.19511,633542.24,114.0,616.0,1306.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-03-06,2024,10,3,2679,802.7689,437,803,675,1844.0,835.0,58.0,5.0,689.0,636.4170799999999,595823.7,125.0,689.0,1409.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-03-07,2024,10,4,2877,1173.38356,386,1171,621,1866.0,1011.0,55.0,4.0,596.0,564.12341,720073.44,141.0,585.0,1303.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-03-08,2024,10,5,2580,939.06005,453,988,638,1724.0,856.0,60.0,4.0,598.0,686.85477,590996.24,141.0,598.0,1436.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-03-09,2024,10,6,354,153.78918,4,136,36,0.0,354.0,,,,,0.0,0.0,4.0,14.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-03-10,2024,10,7,36,32.73,0,34,5,0.0,36.0,,,,,606134.26,12.0,2.0,8.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-03-11,2024,11,1,2262,781.78131,384,876,602,1638.0,624.0,73.0,12.0,702.0,911.81739,598653.21,112.0,703.0,1706.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-03-12,2024,11,2,2947,1015.96938,480,977,714,1863.0,1084.0,57.0,5.0,700.0,660.83666,573119.85,139.0,697.0,1449.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-03-13,2024,11,3,2904,906.68952,519,1007,726,2002.0,902.0,58.0,3.0,669.0,614.22939,657087.73,118.0,669.0,1378.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-03-14,2024,11,4,2929,891.58932,486,981,606,1782.0,1147.0,53.0,3.0,633.0,519.96975,601364.73,134.0,629.0,1236.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-03-15,2024,11,5,2765,1029.81755,433,1108,677,1700.0,1065.0,75.0,10.0,699.0,849.37119,387937.01,116.0,699.0,1701.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-03-16,2024,11,6,380,174.74002,10,151,45,0.0,380.0,,,,,159409.88999999998,3.0,2.0,23.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-03-17,2024,11,7,47,21.73379,0,20,10,0.0,47.0,,,,,437948.56,9.0,2.0,6.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-03-18,2024,12,1,2660,1032.0604,472,1115,674,1739.0,921.0,62.0,4.0,705.0,686.86366,796803.82,105.0,696.0,1517.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-03-19,2024,12,2,2842,1043.92212,360,1005,658,1848.0,994.0,65.0,0.0,648.0,735.02485,551517.25,146.0,652.0,1438.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-03-20,2024,12,3,2735,1056.90258,475,1156,686,1688.0,1047.0,61.0,6.0,679.0,776.1199,425501.34,127.0,680.0,1561.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-03-21,2024,12,4,3086,1176.28842,352,1220,652,1869.0,1217.0,71.0,8.0,599.0,770.17897,508202.76,127.0,589.0,1592.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-03-22,2024,12,5,2475,1010.10328,410,1082,613,1628.0,847.0,77.0,14.0,661.0,922.81427,590529.32,121.0,653.0,1717.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-03-23,2024,12,6,346,158.11237,3,166,34,0.0,346.0,,,,,625834.31,13.0,8.0,25.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-03-24,2024,12,7,34,6.63713,0,7,5,0.0,34.0,,,,,407378.86,8.0,7.0,37.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-03-25,2024,13,1,2286,944.11677,334,951,559,1634.0,652.0,71.0,7.0,626.0,930.23621,618322.16,112.0,627.0,1663.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-03-26,2024,13,2,3063,1262.96562,358,1312,610,1880.0,1183.0,54.0,5.0,557.0,660.61094,427314.77,124.0,563.0,1316.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-03-27,2024,13,3,2769,1004.35174,400,961,624,1937.0,832.0,62.0,6.0,577.0,746.61343,692626.37,130.0,578.0,1335.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-03-28,2024,13,4,2266,1007.03187,301,1079,500,1390.0,876.0,88.0,28.0,534.0,964.99516,534819.15,103.0,530.0,1708.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-03-29,2024,13,5,1848,837.52046,275,870,428,1082.0,766.0,23.0,0.0,310.0,338.05349,455054.59,10.0,312.0,639.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-03-30,2024,13,6,381,112.23361,4,215,57,121.0,260.0,,,,,194250.83,5.0,3.0,30.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-04-02,2024,14,2,2089,839.231,358,876,535,1372.0,717.0,72.0,3.0,664.0,822.60428,700669.49,168.0,667.0,1611.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-04-03,2024,14,3,2679,789.5585,476,912,694,1794.0,885.0,69.0,6.0,723.0,743.66603,698667.14,98.0,728.0,1595.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-04-04,2024,14,4,2759,957.61893,415,960,650,1813.0,946.0,63.0,1.0,687.0,577.73613,619358.22,116.0,683.0,1285.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-04-05,2024,14,5,2461,823.393505,520,877,688,1675.0,786.0,54.0,6.0,722.0,664.57818,559171.59,115.0,718.0,1457.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-04-06,2024,14,6,460,173.85409,1,202,71,0.0,460.0,,,,,152618.77,3.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-04-07,2024,14,7,3,1.006,0,2,2,0.0,3.0,,,,,406879.59,8.0,3.0,9.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-04-08,2024,15,1,2215,719.0221,460,716,654,1587.0,628.0,49.0,4.0,688.0,493.55329,659204.39,158.0,688.0,1273.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-04-09,2024,15,2,2647,833.9724199999999,517,782,742,1744.0,903.0,64.0,2.0,712.0,656.79463,509099.03,134.0,701.0,1391.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-04-10,2024,15,3,2891,877.34474,468,888,673,2071.0,820.0,68.0,4.0,713.0,745.62483,620517.15,117.0,718.0,1620.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-04-11,2024,15,4,2711,1057.79483,389,935,589,1712.0,999.0,58.0,2.0,612.0,481.0328,713703.21,101.0,610.0,1170.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-04-12,2024,15,5,2177,831.34008,373,863,562,1371.0,806.0,63.0,10.0,596.0,704.21735,585701.12,138.0,585.0,1374.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-04-13,2024,15,6,231,120.24556,2,121,42,0.0,231.0,,,,,205116.25,4.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-04-14,2024,15,7,32,6.59152,1,14,11,0.0,32.0,,,,,405389.32,8.0,1.0,4.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-04-15,2024,16,1,2323,740.355729,351,907,540,1619.0,704.0,54.0,7.0,499.0,551.12117,701741.74,119.0,502.0,1108.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-04-16,2024,16,2,2566,832.835554,454,849,648,1743.0,823.0,56.0,3.0,654.0,515.09858,572452.42,144.0,658.0,1241.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-04-17,2024,16,3,2888,957.376419,449,856,699,1913.0,975.0,62.0,5.0,728.0,668.22788,596705.24,103.0,732.0,1587.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-04-18,2024,16,4,2982,1207.580422,386,1224,666,2013.0,969.0,57.0,3.0,600.0,532.14812,606957.38,105.0,598.0,1205.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-04-19,2024,16,5,2424,950.351658,350,945,580,1604.0,820.0,63.0,16.0,600.0,722.61956,539173.79,125.0,592.0,1546.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-04-20,2024,16,6,380,296.74044,1,229,35,0.0,380.0,,,,,101100.98,2.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-04-21,2024,16,7,45,38.37716,0,42,4,0.0,45.0,,,,,241456.54,6.0,5.0,10.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-04-22,2024,17,1,2476,893.26784,430,899,609,1671.0,805.0,62.0,14.0,611.0,747.36081,694097.26,66.0,614.0,1422.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-04-23,2024,17,2,3082,1100.560363,393,1105,648,2097.0,985.0,59.0,8.0,634.0,679.61681,496040.93,169.0,638.0,1374.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-04-24,2024,17,3,3020,1230.227778,394,1209,627,2035.0,985.0,78.0,12.0,610.0,869.43966,637571.2,116.0,597.0,1651.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-04-25,2024,17,4,2683,1193.39666,298,1264,556,1778.0,905.0,82.0,19.0,598.0,856.19447,741632.9,107.0,596.0,1517.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-04-26,2024,17,5,2353,744.047733,405,744,623,1536.0,817.0,86.0,25.0,680.0,1032.31327,482795.95,130.0,666.0,1686.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-04-27,2024,17,6,326,159.02998,5,154,57,0.0,326.0,,,,,165865.85,6.0,6.0,13.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-04-28,2024,17,7,26,4.88315,0,11,9,0.0,26.0,,,,,410726.94,8.0,5.0,25.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-04-29,2024,18,1,2246,848.270026,339,869,535,1496.0,750.0,53.0,0.0,583.0,526.44096,497733.12,132.0,582.0,1180.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-04-30,2024,18,2,2117,862.12896,307,796,515,1284.0,833.0,47.0,1.0,525.0,473.65913,718250.48,129.0,532.0,1050.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-05-01,2024,18,3,841,441.12566,23,449,81,0.0,841.0,,,,,302840.7,6.0,10.0,42.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-05-02,2024,18,4,2073,661.59359,453,698,636,1408.0,665.0,50.0,0.0,541.0,528.65337,628675.2,94.0,536.0,1112.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-05-03,2024,18,5,2511,1001.56332,364,1074,617,1672.0,839.0,86.0,19.0,720.0,1061.50286,315848.68,107.0,717.0,1851.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-05-04,2024,18,6,328,123.62054,2,108,55,0.0,328.0,,,,,274585.96,6.0,12.0,72.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-05-05,2024,18,7,15,5.03984,0,6,5,0.0,15.0,,,,,417206.92,8.0,17.0,63.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-05-06,2024,19,1,2010,762.34826,353,783,529,1253.0,757.0,63.0,6.0,612.0,742.87902,752203.01,156.0,610.0,1376.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-05-07,2024,19,2,2526,904.48748,396,864,599,1662.0,864.0,52.0,2.0,584.0,555.21742,650599.21,126.0,585.0,1181.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-05-08,2024,19,3,2364,976.76395,342,1071,522,1428.0,936.0,24.0,0.0,298.0,222.23311,531012.13,38.0,304.0,559.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-05-09,2024,19,4,2343,856.50362,387,824,537,1447.0,896.0,79.0,7.0,698.0,819.24006,636814.71,159.0,687.0,1569.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-05-10,2024,19,5,1746,714.14701,266,759,433,1129.0,617.0,75.0,11.0,489.0,780.10208,549588.23,128.0,474.0,1350.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-05-11,2024,19,6,265,119.95474,7,111,31,0.0,265.0,,,,,205441.14,4.0,8.0,45.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-05-12,2024,19,7,22,17.60354,0,22,1,0.0,22.0,,,,,397548.66,8.0,3.0,5.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-05-13,2024,20,1,1919,661.30409,307,696,498,1205.0,714.0,59.0,4.0,514.0,614.87835,606370.37,126.0,517.0,1169.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-05-14,2024,20,2,2567,957.24642,390,934,564,1581.0,986.0,62.0,1.0,561.0,587.6459,458038.53,120.0,558.0,1213.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-05-15,2024,20,3,2450,882.90344,378,891,577,1422.0,1028.0,66.0,6.0,546.0,632.45354,610973.36,106.0,549.0,1366.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-05-16,2024,20,4,2661,1084.30588,342,1066,555,1543.0,1118.0,64.0,10.0,537.0,660.78648,560603.97,105.0,533.0,1242.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-05-17,2024,20,5,2653,1151.485108,321,1142,544,1493.0,1160.0,66.0,13.0,502.0,817.68384,462672.96,75.0,483.0,1298.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-05-18,2024,20,6,401,201.46442,9,209,77,0.0,401.0,,,,,359547.74,7.0,9.0,124.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2024-05-19,2024,20,7,42,36.6323,0,42,3,0.0,42.0,,,,,256287.1,5.0,4.0,34.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2024-05-20,2024,21,1,1915,811.368832,282,784,467,1327.0,588.0,75.0,6.0,631.0,707.87364,616592.61,108.0,635.0,1462.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2024-05-21,2024,21,2,2585,1084.347472,325,1081,572,1627.0,958.0,63.0,11.0,500.0,828.033,638530.76,86.0,493.0,1349.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2024-05-22,2024,21,3,2755,1171.017334,403,1232,602,1670.0,1085.0,60.0,8.0,620.0,641.79946,548331.77,118.0,615.0,1312.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2024-05-23,2024,21,4,2794,1007.061316,399,1073,681,1622.0,1172.0,75.0,18.0,613.0,902.15263,532388.2,127.0,601.0,1556.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2024-05-24,2024,21,5,2199,755.893972,426,831,608,1389.0,810.0,74.0,15.0,727.0,838.91698,550434.22,113.0,719.0,1673.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2024-05-25,2024,21,6,221,107.941648,8,96,36,0.0,221.0,,,,,360066.24,8.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
